item_0,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20,item_21,item_22,item_23,item_24,item_25,item_26,item_27,item_28,item_29,item_30,item_31,item_32,item_33,item_34,item_35,item_36,item_37,item_38,item_39,item_40,item_41,item_42,item_43,item_44,item_45,item_46,item_47,item_48
42773,2,430,29.8,4.12,0,0,0,22,0,326.4,0,0,17,10,152.8,0,0,34,20,62.5,0,0,11,5,32,0,35.8,1.3,52,244,897,55.38,30.42,41.18,9.91,7.91,87.71,69,0.37,89.7,17.51,29.9,4.09,328.5,152.8,62.5,32,35.8
42773,3,430,29.9,4.09,0,0,0,16,10,328.5,0,0,22,0,152.8,0,0,48,0,62.5,0,0,14,10,32,0,35.8,0,66,300,897,56.09,30.44,41.11,9.89,7.88,87.89,69,0.38,89.7,17.5,29.8,4.16,329.8,149.6,61.6,32,35.8
42774,1,430,29.8,4.16,0,0,4,19,10,329.8,0,1.2,18,10,149.6,0,0,40,10,61.6,0,0,22,0,32,0,35.8,0,63,342,897,56.02,30.36,41.29,9.93,7.9,87.93,69,0.37,89.7,17.51,29.9,4.02,333.1,149.6,61.6,32,34.9
42774,2,430,29.9,4.02,0,0,0,21,5,333.1,0,0,22,0,149.6,0,0,40,0,61.6,0,0,19,0,32,0,34.9,0,48,303,897,55.66,30.54,41.44,9.97,7.94,88.09,69,0.38,89.7,17.5,29.9,4.03,339,149.6,61.6,32,34.9
42774,3,430,29.9,4.03,0,0,0,22,0,339,0,0,19,7,149.6,0,0,34,10,61.6,0,0,17,0,32,0,34.9,0,45,343,897,55.88,30.4,41.53,9.99,7.94,88.1,69,0.38,89.7,17.5,29.8,4.01,330.4,152.2,62.6,32,34.9
42775,1,430,29.8,4.01,0,0,0,15,10,330.4,0,0,20,0,152.2,0,0,35,13,62.6,0,0,15,0,32,0,34.9,0,80,302,897,55.69,30.28,40.93,9.85,7.88,88.01,69,0.38,89.7,17.5,30,4.09,327.9,152.2,62.6,32,34.9
42775,2,430,30,4.09,0,0,0,19,10,327.9,0,0,15,10,152.2,0,0,40,10,62.6,0,0,12,0,32,0,34.9,0,64,341,897,55.84,30.38,41.2,9.93,7.95,87.99,69,0.37,89.7,18.19,29.9,4.06,334.2,152.2,62.6,32,34.9
42775,3,430,29.9,4.06,0,0,0,22,0,334.2,0,0,21,0,152.2,0,0,42,0,62.6,0,0,10,15,32,0,34.9,0,36,203,897,56.29,30.32,41.36,9.95,7.92,88.06,69,0.38,89.7,17.51,29.9,4.12,331.4,151.1,62.1,32,34.9
42776,1,430,29.9,4.12,0,0,0,15,10,331.4,0,0,16,10,151.1,0,0,34,13,62.1,0,0,23,0,32,0,34.9,0,12,94,897,56.34,30.09,41.66,10.02,7.95,86.62,69,0.37,89.7,17.51,29.8,4.18,337.2,151.1,62.1,32,34.9
42776,2,430,29.8,4.18,0,0,4,20,5,337.2,0,0,21,0,151.1,0,0,38,0,62.1,0,0,21,0,32,0,34.9,0,44,336,897,56,30.12,41.59,10,7.97,86.35,69,0.37,89.7,17.51,29.8,4.01,331,151.1,62.1,32,34.9
42776,3,430,29.8,4.01,0,0,0,18,10,331,0,0,17,10,151.1,0,0,30,20,62.1,0,0,19,0,32,0,34.9,0,56,309,897,55.71,30.13,41.25,9.93,7.91,86.55,69,0.38,89.7,17.51,29.9,4,330.3,149.6,61,30,34.9
42779,1,430,29.9,4,0,0,0,22,0,330.3,0,0,24,0,149.6,0,0,45,0,61,0,0,17,0,30,35,34.9,0,56,283,897,55.57,30.25,41.26,9.92,7.93,86.33,69,0.37,89.7,17.51,29.6,4.14,329.6,149.6,61,30,35
42779,2,430,29.6,4.14,0,0,0,20,0,329.6,0,0,22,0,149.6,0,0,42,0,61,0,0,16.5,0,30,0,35,0.5,74,365,897,56.05,30.26,41.22,9.91,7.96,86.15,69,0.38,89.7,17.5,29.8,4.13,327.5,149.6,61,30,35
42779,3,430,29.8,4.13,0,0,0,14,10,327.5,0,0,18,10,149.6,0,0,34,14,61,0,0,15,0,30,0,35,0,60,327,897,56.23,30.31,41.31,9.94,7.95,86.28,69,0.38,89.7,17.5,30,4.09,331,147.3,62.3,30,35
42780,1,430,30,4.09,0,0,0,19,0,331,0,0,24,6,147.3,0,0,40,10,62.3,0,0,12,0,30,0,35,0,58,272,897,55.67,30.2,41.15,9.9,7.94,86.06,69,0.37,89.7,17.51,30,4.18,331.1,147.3,62.3,30,34.1
42780,2,430,30,4.18,0,0,4,13,15,331.1,0,0,25,0,147.3,0,0,44,0,62.3,0,0,10,15,30,0,34.1,0,72,309,897,56.2,30.24,41.02,9.87,7.93,85.97,69,0.38,89.7,17.5,30.1,4.02,331.4,147.3,62.3,30,34.1
42780,3,430,30.1,4.02,0,0,0,21,10,331.4,0,0,20,0,147.3,0,0,34,15,62.3,0,0,22,0,30,0,34.1,0,52,316,897,56.29,30.33,41.4,9.96,7.97,86.11,69,0.37,89.7,17.5,30,4.01,330.4,153.3,61.8,30,34.1
42781,1,430,30,4.01,0,0,0,25,0,330.4,0,0,15,10,153.3,0,0,42,10,61.8,0,0,20,0,30,0,34.1,0,49,222,897,55.9,30.25,41.1,9.88,7.94,85.95,69,0.38,89.7,17.51,30,4.1,329.5,153.3,61.8,30,34.1
42781,2,430,30,4.1,0,0,0,18,10,329.5,0,0,21,0,153.3,0,0,44,15,61.8,0,0,18,0,30,0,34.1,0,50,329,897,56.08,30.29,41.51,9.98,8.01,85.69,69,0.38,89.7,17.51,30.1,4.04,327.4,153.3,61.8,30,34.1
42781,3,430,30.1,4.04,0,0,0,20,0,327.4,0,0,16,10,153.3,0,0,48,0,61.8,0,0,15,0,30,0,34.1,0,64,368,897,56.29,30.29,41.39,9.95,7.98,86.02,69,0.38,89.7,17.51,30.1,4.07,328.1,150.8,62,30,34.1
42782,1,430,30.1,4.07,0,0,0,13,15,328.1,0,0,20,0,150.8,0,0,40,0,62,0,0,13,10,30,0,34.1,0,43,385,897,55.7,30.23,41.74,10.03,8.06,85.78,69,0.37,89.7,17.52,30.1,4.1,333.9,150.8,62,30,34.1
42782,2,430,30.1,4.1,0,0,0,21,0,333.9,0,1.4,16,10,150.8,0,0,30,20,62,0,0,21,0,30,0,34.1,0,76,349,897,56.54,30.27,41.18,9.9,7.96,85.73,69,0.38,89.7,17.5,30.1,4.08,335.6,150.8,62,30,34.1
42782,3,430,30.1,4.08,0,0,0,15,10,335.6,0,0,21,0,150.8,0,0,42,0,62,0,0,18,0,30,0,34.1,0,40,145,897,55.39,30.17,40.9,9.84,7.89,85.91,69,0.38,89.7,17.5,30,4.11,334.6,155.7,61.8,30,34.1
42783,1,430,30,4.11,0,0,0,18,10,334.6,0,0,16,10,155.7,0,0,32,20,61.8,0,0,16,0,30,0,34.1,0,12,104,897,55.65,30.29,41.7,10.03,7.9,85.95,69,0.35,89.7,17.52,30,4.18,334.6,155.7,61.8,30,34.4
42783,2,430,30,4.18,0,0,4,22,8,334.6,0,0,21,0,155.7,0,0,43,12,61.8,0,0,14,11,30,0,34.4,0,32,318,897,56.15,30.29,41.81,10.05,7.96,85.69,69,0.37,89.7,17.5,30.1,4.06,332.5,155.7,61.8,30,34.4
42783,3,430,30.1,4.06,0,0,0,24,0,332.5,0,0,16,0,155.7,0,0,46,0,61.8,0,0,22,0,30,0,34.4,0,68,316,897,55.84,30.24,41.22,9.92,7.89,85.7,69,0.37,89.7,17.5,30,3.98,334.6,151.1,61.5,32,34.4
42786,1,430,30,3.98,0,0,0,18,0,334.6,0,0,13,12,151.1,0,0,40,0,61.5,0,0,21,0,32,0,34.4,0,64,318,897,55.89,30.24,41.22,9.92,7.89,85.65,69,0.37,89.7,17.5,30.2,4.11,339.4,151.1,61.5,32,34.4
42786,2,430,30.2,4.11,0,0,0,16,0,339.4,0,0,24,0,151.1,0,0,38,0,61.5,0,0,20,0,32,0,34.4,0,60,302,897,55.95,30.4,41.26,9.93,7.92,85.59,69,0.38,89.7,17.49,30.2,4.25,343.2,151.1,61.5,32,34.4
42786,3,430,30.2,4.25,0,0,4,10,10,343.2,0,0,19,0,151.1,0,7,30,12,61.5,0,1,18,0,32,0,34.4,0,72,323,897,56.31,30.31,41.13,9.9,7.89,85.54,69,0.37,89.7,17.5,30.1,4.18,339.8,150.5,62.1,32,34.4
42787,1,430,30.1,4.18,0,0,4,14,10,339.8,0,0,14,10,150.5,0,0,32,20,62.1,0,0,16,0,32,0,34.4,0,128,313,897,55.68,30.25,40.36,9.71,7.81,85.39,69,0.37,89.7,17.51,30.1,4.04,334.9,150.5,62.1,32,34.4
42787,2,430,30.1,4.04,0,0,0,17,10,334.9,0,0,19,0,150.5,0,0,44,13,62.1,0,0,13,0,32,0,34.4,0,80,300,897,55.41,30.23,40.96,9.85,7.91,85.24,69,0.36,89.7,17.5,30.2,4.01,330.8,150.5,62.1,32,34.4
42787,3,430,30.2,4.01,0,0,0,20,0,330.8,0,0,14,10,150.5,0,0,48,0,62.1,0,0,11,10,32,0,34.4,0,88,326,897,56.15,30.31,40.91,9.84,7.89,85.26,69,0.37,89.7,17.5,30.2,3.95,334.2,153.8,62.1,32,34.4
42788,1,430,30.2,3.95,0,0,0,14,10,334.2,0,0,20,0,153.8,0,0,40,10,62.1,0,0,18,0,32,0,34.4,0,92,289,897,56.27,30.3,40.74,9.8,7.86,85.09,69,0.36,89.7,17.51,30,4.08,324.7,153.8,62.1,32,34.7
42788,2,430,30,4.08,0,0,0,17,0,324.7,0,0,14,0,153.8,0,0,42,0,62.1,0,0,16,0,32,0,34.7,0,82,316,897,56.11,30.34,41.01,9.86,7.94,84.75,69,0.36,89.7,17.52,30,4.07,321.9,153.8,62.1,32,34.7
42788,3,430,30,4.07,0,0,0,16,10,321.9,0,0,9,10,153.8,0,0,33,20,62.1,0,0,13,0,32,0,34.7,0,62,365,897,55.65,30.37,41.38,9.95,7.97,84.99,69,0.36,89.7,17.51,30,4.04,325.4,150.7,60.5,32,34.7
42789,1,430,30,4.04,0,0,0,14,10,325.4,0,1.8,15,10,150.7,0,0,44,10,60.5,0,4.6,11,16,32,0,34.7,0,44,365,897,55.93,30.21,41.68,10.02,8.02,84.92,69,0.36,89.7,17.52,30,4.08,344.2,150.7,60.5,32,34.7
42789,2,430,30,4.08,0,0,0,17,10,344.2,0,0,20,0,150.7,0,0,46,10,60.5,0,0,24,0,32,0,34.7,0,62,330,897,56.24,30.32,41.27,9.93,7.95,84.9,69,0.37,89.7,17.5,30,4.05,348.3,150.7,60.5,32,34.7
42789,3,430,30,4.05,0,0,0,20,6,348.3,0,0,15,10,150.7,0,0,46,0,60.5,0,0,22,0,32,0,34.7,0,24,180,897,56.19,30.24,41.56,10,7.97,85,69,0.38,89.7,17.5,30.1,4.01,338.6,159.3,63.4,32,34.4
42790,2,430,30.1,4.01,0,0,0,15,10,338.6,2,0,20,0,159.3,0,0,28,15,63.4,0,0,17,0,32,0,34.4,0,32,190,897,55.34,30.03,41.33,9.94,7.79,84.6,69,0.36,89.7,17.5,30.1,3.97,329.2,159.3,63.4,32,34.4
42790,3,430,30.1,3.97,0,0,0,18,10,329.2,0,0,16,10,159.3,0,0,36,20,63.4,0,0,14,0,32,0,34.4,0,28,264,897,55.81,30.05,41.72,10.04,7.82,84.63,69,0.34,89.7,17.5,29.9,4,327.2,153.6,62.8,32,34.4
42793,1,430,29.9,4,0,0,0,24,0,327.2,0,1.5,24,0,153.6,0,0,52,0,62.8,0,0,13,0,32,0,34.4,0,52,232,897,55.56,30.04,41.15,9.9,7.79,84.44,69,0.36,89.7,17.5,30.2,4.17,348.5,153.6,62.8,32,34.1
42793,2,430,30.2,4.17,0,0,4,23,0,348.5,0,0,24,0,153.6,0,0,50,0,62.8,0,0,13,0,32,0,34.1,0,60,327,897,55.54,29.9,41.32,9.94,7.83,84.42,69,0.36,89.7,17.5,30.4,4.04,343.3,153.6,62.8,32,34.1
42793,3,430,30.4,4.04,0,0,0,16,10,343.3,0,0,19,8,153.6,0,0,42,10,62.8,0,0,10,15,32,0,34.1,0,58,319,897,56.14,30.06,41.29,9.93,7.82,84.56,69,0.35,89.7,17.51,30.6,3.94,351.9,162.6,63.7,32,34.1
42794,1,430,30.6,3.94,0,0,0,19,10,351.9,1.5,0,22,0,162.6,0,0,46,10,63.7,0,0,23,0,32,0,34.1,0,80,342,897,56.12,29.96,41.08,9.88,7.83,84.42,69,0.36,89.7,17.5,30.1,4.05,317.3,156.2,62.8,32,34.3
42794,2,430,30.1,4.05,0,0,0,22,9,317.3,0.5,0,18,10,156.2,0,0,48,0,62.8,0,0,20.5,0,32,0,34.3,0,46,356,897,56.26,30.05,41.58,10,7.9,84.29,69,0.36,89.7,17.51,30.1,4.04,324.5,156.2,62.8,32,34.3
42794,3,430,30.1,4.04,0,0,0,24,0,324.5,0,0,24,0,156.2,0,0,40,10,62.8,0,0,18,0,32,0,34.3,0,62,342,897,55.95,30.03,41.3,9.93,7.88,84.31,69,0.36,89.7,17.5,30.2,4.03,334.8,154.3,63,32,34.3
42795,1,430,30.2,4.03,0,0,0,17,10,334.8,0,0,18,0,154.3,0,0,40,11,63,0,0,16,0,32,0,34.3,0,52,348,897,55.88,30.08,41.49,9.98,7.92,84.17,69,0.36,89.7,17.41,30.2,4.08,334,154.3,63,32,34.7
42795,2,430,30.2,4.08,0,0,0,20,10,334,0,0,14,10,154.3,0,0,42,0,63,0,0,13,7,32,0,34.7,0,52,345,897,56.3,30.05,41.5,9.98,7.92,83.83,69,0.36,89.7,17.5,30.1,4.02,324.3,154.3,63,32,34.7
42795,3,430,30.1,4.02,0,0,0,24,5,324.3,0,0,20,10,154.3,0,0,34,10,63,0,0,18,0,32,0,34.7,0,68,303,897,55.78,30.14,41.12,9.89,7.86,83.32,69,0.36,89.7,17.51,30.2,4.03,324.3,162.9,63.1,32,34.7
42796,1,430,30.2,4.03,0,0,0,22,0,324.3,0,1.8,23,0,162.9,0,0,34,13,63.1,0,0,23,0,32,0,34.7,0,60,379,897,55.75,30.06,41.45,9.97,7.93,83.24,69,0.36,89.7,17.5,30,4.08,342.5,162.9,63.1,32,35.2
42796,2,430,30,4.08,0,0,0,15,10,342.5,0,0,18,0,162.9,3,0,38,15,63.1,0,0,20,0,32,0,35.2,1,56,346,897,55.75,30.08,41.42,9.96,7.9,83.31,69,0.35,89.7,17.5,30,4.07,336.3,162.9,63.1,32,35.2
42796,3,430,30,4.07,0,0,0,19,0,336.3,0,0,13,10,162.9,0,0,52,0,63.1,0,0,18,0,32,0,35.2,0,36,181,897,55.45,30.03,41.23,9.92,7.89,83.3,69,0.35,89.7,17.5,30.1,4.04,332.2,147,62.7,32,35.2
42797,1,430,30.1,4.04,0,0,0,12,10,332.2,0,0,18,0,147,0,0,43,12,62.7,0,0,16,0,32,0,35.2,0,0,18,897,56.47,30.6,42.42,10.2,7.89,82.9,69,0.38,89.7,17.53,30,4.01,336.3,147,62.7,32,34
42797,2,430,30,4.01,0,0,0,15,15,336.3,0,0,13,10,147,0,0,46,0,62.7,0,0,13,0,32,0,34,0,32,176,897,55.88,30.66,41.39,9.95,7.81,82.66,69,0.37,89.7,17.52,30,3.98,339.4,147,62.7,32,34
42797,3,430,30,3.98,0,0,0,24,0,339.4,0,0,19,0,147,0,0,38,10,62.7,0,0,11,15,32,0,34,0,12,184,897,54.67,30.56,41.97,10.1,7.89,82.8,69,0.37,89.7,17.5,30.1,4.12,339.8,156.1,62.5,31,34
42800,1,450,30.1,4.12,0,0,0,19,0,339.8,0,0,16,0,156.1,0,0,41,0,62.5,0,0,24,0,31,35,34,0,80,350,897,56.06,30.56,41.12,9.89,7.81,82.66,69,0.36,89.7,17.5,29.8,4.2,328.3,156.1,62.5,31,34.2
42800,2,430,29.8,4.2,0,0,4,19,0,328.3,0,0,16,10,156.1,0,0,41,0,62.5,0,0,24,0,31,0,34.2,0,75,321,897,55.95,30.58,41.09,9.88,7.82,82.75,69,0.36,89.7,17.51,30.1,4.05,335.5,156.1,62.5,31,34.2
42800,3,430,30.1,4.05,0,0,0,160,10,335.5,0,0,24,0,156.1,0,0,38,10,62.5,0,0,23,0,31,0,34.2,0,88,276,897,56.31,30.6,40.72,9.8,7.77,82.99,69,0.36,89.7,17.5,30.2,4.08,327.3,138.9,63,31,34.2
42801,1,440,30.2,4.08,0,0,0,22,0,327.3,0,1.5,22,8,138.9,0,1.8,43,10,63,0,0,22,0,31,0,34.2,0,36,338,897,55.84,30.69,41.76,10.04,7.96,82.64,69,0.37,89.7,17.51,30,4.14,349.2,151.8,63.2,31,34.2
42801,2,430,30,4.14,0,0,0,16,10,349.2,0,0,25,0,151.8,0,0,44,0,63.2,0,0,20,0,31,0,34.2,0,35,398,897,55.45,30.62,41.83,10.06,7.99,82.32,69,0.35,89.7,17.5,30.2,4.06,346.7,151.8,63.2,31,34.2
42801,3,430,30.2,4.06,0,0,0,18,10,346.7,0,0,19,5,151.8,0,0,36,10,63.2,0,0,17,0,31,0,34.2,0,88,316,897,55.81,30.58,40.87,9.83,7.83,82.07,69,0.35,89.7,17.5,30.2,4.06,342.3,150.4,62.6,31,34.2
42802,1,440,30.2,4.06,0,0,0,22,10,342.3,0,0,20,5,150.4,0,0,37,10,62.6,0,0,15,0,31,0,34.2,0,75,328,897,55.85,30.56,41.15,9.89,7.91,82.42,69,0.36,89.7,17.5,30.2,4.1,345.4,150.4,62.6,31,34.3
42802,2,430,30.2,4.1,0,0,0,24,0,345.4,0,0,25,0,150.4,0,0,40,0,62.6,0,0,12,10,31,0,34.3,0,48,361,897,55.87,30.5,41.62,10.01,7.99,82.52,69,0.36,89.7,17.5,30.2,4.07,346.1,150.4,62.6,31,34.3
42802,3,430,30.2,4.07,0,0,0,17,10,346.1,0,0,2,0,150.4,0,0,30,14,62.6,0,0,20,0,31,0,34.3,0,36,267,897,56.08,30.47,41.58,10,7.97,82.8,69,0.35,89.7,17.5,30.2,4.08,344.7,152.5,63.1,31,34.3
42803,1,440,30.2,4.08,0,0,0,20,0,344.7,0,0,15,10,152.5,0,0,36,0,63.1,0,0,17,0,31,0,34.3,0,64,259,897,55.79,30.53,41.03,9.87,7.9,82.91,69,0.34,89.7,17.5,30.2,4.1,336.4,152.5,63.1,31,34.7
42803,2,430,30.2,4.1,0,0,0,14,10,336.4,0,0,21,0,152.5,0,0,29,20,63.1,0,0,15,11,31,0,34.7,0,48,307,897,56.21,30.76,41.49,9.98,7.96,82.92,69,0.35,89.7,17.5,30.6,4.06,332.6,152.5,63.1,31,34.7
42803,3,430,30.6,4.06,0,0,0,16,10,332.6,0,0,16,10,152.5,0,0,39,0,63.1,0,0,24,0,31,0,34.7,0,20,168,897,55.29,30.64,41.77,10.05,7.99,82.97,69,0.35,89.7,17.5,30,4.13,325.4,150.8,62.3,31,34.7
42804,1,430,30,4.13,0,0,0,20,0,325.4,0,1.8,20,0,150.8,0,0,30,20,62.3,0,0,21,0,31,0,34.7,0,8,101,897,55.97,30.62,41.41,9.99,7.84,83.99,69,0.36,89.7,40.73,30,3.98,351.1,150.8,62.3,31,34.7
42804,2,430,30,3.98,0,0,0,13,10,351.1,0,0,16,10,150.8,0,0,42,0,62.3,0,0,19,0,31,0,34.7,0,46,300,897,56.53,30.74,41.47,9.97,7.83,84.12,69,0.36,89.7,17.5,30.1,4.11,344.9,150.8,62.3,31,34.7
42804,3,430,30.1,4.11,0,0,0,15,15,344.9,0,0,21,0,150.8,0,0,32,15,62.3,0,0,17,0,31,0,34.7,0,80,340,897,56.4,30.77,41.07,9.88,7.82,83.97,69,0.36,89.7,17.5,30,4.11,349.4,142.8,62.1,32,34.7
42807,1,440,30,4.11,0,0,0,24,0,349.4,0,0,18,0,142.8,0,0,42,0,62.1,0,0,15,0,32,0,34.7,0,84,338,897,55.85,30.81,40.9,9.86,7.89,83.92,69,0.37,89.7,17.5,30.2,4.27,338.3,142.8,62.1,32,34.2
42807,2,430,30.2,4.27,0,0,4,22,0,338.3,0,0,16,0,142.8,0,0,40,0,62.1,0,0,14,0,32,0,34.2,0,60,336,897,55.55,30.73,41.31,9.94,7.87,84.01,69,0.36,89.7,17.5,30.1,4.29,339,142.8,62.1,32,34.2
42807,3,430,30.1,4.29,0,0,4,15,15,339,0,0,10,10,142.8,0,0,30,20,62.1,0,0,12,10,32,0,34.2,0,72,339,897,55.32,30.81,41.3,9.93,7.89,84.11,69,0.36,89.7,17.51,30,4.12,345.2,149.4,61.9,32,34.2
42808,1,440,30,4.12,0,0,0,24,0,345.2,0,0,17,10,149.4,0,0,42,10,61.9,0,0,20,0,32,0,34.2,0,76,353,897,55.66,30.81,41.13,9.9,7.89,84.14,69,0.36,89.7,17.5,30.1,4.14,331,149.4,61.9,32,34.1
42808,2,430,30.1,4.14,0,0,0,17,10,331,0,0,22,0,149.4,0,0,44,0,61.9,0,0,17,0,32,0,34.1,0,84,302,897,55.74,30.81,40.89,9.83,7.86,84.17,69,0.36,89.7,18.71,30.1,4.13,319.9,149.4,61.9,32,34.1
42808,3,430,30.1,4.13,0,0,0,20,0,319.9,0,0,17,10,149.4,0,0,35,20,61.9,0,0,15,6,32,0,34.1,0,72,333,897,55.85,30.89,41.17,9.9,7.89,83.95,69,0.36,89.7,20.9,30.1,4.08,338.9,154.3,61.9,32,34.1
42809,1,440,30.1,4.08,0,0,0,14,10,338.9,0,0,22,0,154.3,0,0,48,0,61.9,0,0,18,0,32,0,34.1,0,56,315,897,55.33,30.87,41.37,9.94,7.95,83.05,69,0.36,89.7,17.51,30.2,4.14,320.4,154.3,61.9,32,34.4
42809,2,430,30.2,4.14,0,0,0,16,10,320.4,0,0,17,0,154.3,0,0,38,15,61.9,0,0,15,0,32,0,34.4,0,60,324,897,56.1,30.78,41.32,9.93,7.95,82.95,69,0.35,89.7,17.51,30.1,4.13,323.2,154.3,61.9,32,34.4
42809,3,430,30.1,4.13,0,0,0,20,0,323.2,0,0,12,10,154.3,0,0,45,0,61.9,0,0,13,10,32,0,34.4,0,52,333,897,55.8,30.85,41.47,9.97,7.96,83,69,0.36,89.7,17.5,30.1,4.16,334.9,156.8,62.5,32,34.4
42810,1,440,30.1,4.16,0,0,4,14,10,334.9,0,0,18,0,156.8,0,0,38,10,62.5,0,0,20,0,32,0,34.4,0,48,302,897,55.75,30.84,41.47,9.97,7.98,82.84,69,0.37,89.7,18.69,30.2,4.09,329.7,156.8,62.5,32,34.4
42810,2,430,30.2,4.09,0,0,0,17,10,329.7,0,0,13,10,156.8,0,0,40,15,62.5,0,0,18,0,32,0,34.4,0,88,327,897,55.46,30.7,40.93,9.84,7.9,82.78,69,0.37,89.7,17.5,30.1,4.08,324.8,156.8,62.5,32,34.4
42810,3,430,30.1,4.08,0,0,0,20,10,324.8,0,0,18,10,156.8,0,0,46,0,62.5,0,0,15,0,32,0,34.4,0,36,190,897,56,30.91,41.3,9.93,7.95,82.89,69,0.36,89.7,17.51,30.1,4.11,330.7,151.7,61.2,32,34.4
42811,1,440,30.1,4.11,0,0,0,24,0,330.7,0,0,24,0,151.7,0,0,36,10,61.2,0,0,13,10,32,0,34.4,0,12,57,897,55.11,30.72,41.57,10,7.85,82.76,69,0.37,89.7,29.57,30.1,4.09,325.7,151.7,61.2,32,34.4
42811,2,430,30.1,4.09,0,0,0,17,10,325.7,0,0,19,0,151.7,0,0,38,13,61.2,0,0,21,0,32,0,34.4,0,40,284,897,55.47,30.6,41.57,10,7.89,82.82,69,0.35,89.7,17.52,30.2,4.13,329.8,151.7,61.2,32,34.4
42811,3,430,30.2,4.13,0,0,0,20,5,329.8,0,0,14,10,151.7,0,0,43,0,61.2,0,0,18,0,32,0,34.4,0,72,338,897,56.09,30.52,41.13,9.89,7.84,82.8,69,0.36,89.7,17.5,30.1,4.11,325.4,152.1,62.7,32,34.4
42815,1,440,30.1,4.11,0,0,0,22,0,325.4,0,1.8,22,0,152.1,0,0,38,0,62.7,0,0,17,0,32,0,34.4,0,120,321,897,56.12,30.62,40.51,9.74,7.78,82.68,69,0.37,89.7,17.5,30.3,4.27,336.7,152.1,62.7,32,34.1
42815,2,430,30.3,4.27,0,0,4,20,10,336.7,0,0,21,0,152.1,0,0,36,10,62.7,0,0,16.5,0,32,0,34.1,0,44,342,897,56.06,30.59,41.62,10.01,7.95,82.6,69,0.36,89.7,17.5,30.2,4.1,347.8,152.1,62.7,32,34.1
42815,3,430,30.2,4.1,0,0,0,24,0,347.8,0,0,17,10,152.1,0,0,40,10,62.7,0,0,15,0,32,0,34.1,0,24,378,897,56.15,30.6,41.99,10.1,8,82.69,69,0.36,89.7,17.5,30.4,4.1,346.4,152,63,32,34.1
42816,1,440,30.4,4.1,0,0,0,17,10,346.4,0,0,21,0,152,0,0,41,10,63,0,0,12,0,32,0,34.1,0,64,328,897,55.92,30.5,41.29,9.93,7.92,82.56,69,0.37,89.7,17.5,30.3,4.1,346.3,152,63,32,34.1
42816,2,430,30.3,4.1,0,0,0,20,0,346.3,0,0,18,10,152,0,0,42,0,63,0,0,10,8,32,0,34.1,0,64,225,897,56.25,30.75,40.89,9.83,7.85,82.71,69,0.37,89.7,17.5,30.3,4.07,348,152,63,32,34.1
42816,3,430,30.3,4.07,0,0,0,13,10,348,0,0,21,5,152,0,0,34,20,63,0,0,16,5,32,0,34.1,0,95,323,897,55.93,30.53,40.8,9.82,7.84,83,69,0.35,89.7,17.5,30.3,4.08,342.9,156.7,63.7,32,34.1
42817,1,435,30.3,4.08,0,0,0,15,10,342.9,0,0,21,0,156.7,0,0,44,0,63.7,0,0,19,0,32,0,34.1,0,114,314,897,55.83,30.65,40.51,9.74,7.83,82.82,69,0.36,89.7,17.51,30.3,4.11,339.2,156.7,63.7,32,34.1
42817,2,430,30.3,4.11,0,0,0,19,0,339.2,0,0,16,0,156.7,0,0,46,0,63.7,0,0,17,0,32,0,34.1,0,64,288,897,56.41,30.51,41.1,9.89,7.9,82.83,69,0.36,89.7,17.51,30.3,4.09,344.7,156.7,63.7,32,34.1
42817,3,430,30.3,4.09,0,0,0,13,14,344.7,0,0,12,10,156.7,0,0,38,10,63.7,0,0,15,10,32,0,34.1,0,0,12,897,55.43,31.09,42.41,10.2,8.05,82.77,69,0.37,89.69,17.53,30.3,4.1,346.4,157.6,63.7,32,34.1
42818,1,435,30.3,4.1,0,0,0,20,0,346.4,0,0,17,0,157.6,0,0,40,0,63.7,0,0,22,0,32,0,34.1,0,31,153,897,56.02,31.45,41.46,9.97,7.89,85.64,69,0.37,89.7,23.52,30.3,4.17,351.3,157.6,63.7,32,34.1
42818,2,430,30.3,4.17,0,0,4,13,10,351.3,0,0,12,10,157.6,0,0,30,10,63.7,8,0,20,0,32,0,34.1,0,60,330,897,56.31,31.41,41.37,9.94,7.91,85.53,69,0.37,89.7,17.5,30.3,3.98,346.1,157.6,63.7,32,34.1
42818,3,430,30.3,3.98,0,0,0,16,10,346.1,0,0,17,0,157.6,0,0,34,0,63.7,8,0,20,0,32,0,34.1,0,47,392,897,56.1,31.41,41.65,10.02,7.97,85.64,69,0.37,89.7,17.5,30,4.17,325.3,139.2,59.7,32,34.1
42828,1,440,30,4.17,0,0,4,15,0,325.3,0,0,12,10,139.2,0,0,24,0,59.7,0,0,20,0,32,0,34.1,0,68,349,897,56.33,31.52,41.31,9.93,7.94,85.4,69,0.37,89.7,17.51,30,4.19,322.3112903,139.2,59.7,32,34.7
42828,2,430,30,4.19,0,0,4,11,15,322.3112903,0,0,20,8,139.2,0,0,20,25,59.7,0,4.6,20,5,32,0,34.7,0,66,365,897,56.14,31.43,41.34,9.94,7.95,85.39,69,0.37,89.7,17.5,30,4.08,317.1822581,139.2,59.7,32,34.7
